fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
55.5171375855,44.4828624145,1.24805677,1.5001688727,3.7567643389,2.6800205787,2.068054343,0.0765032736,0.4394904459,7.9,0.0703125,1.2959140014,0.7538207114,0.1093427367,0.076466966,9.7273675853,1
64.3734434754,35.6265565246,1.8068949052,2.3338901949,3.1830560249,1.6723158501,2.5342546899,0.0586670145,0.2564102564,8.2631578947,0.109375,0.659884682,0.7581359418,0.1083041375,0.0586666993,9.7655054317,1
61.3450945285,38.6549054715,1.5869937795,2.3551475127,3.3021979863,1.7454401988,3.4576656369,0.0373233031,0.1337579618,6.8695652174,0.1015625,0.5048030614,0.7348053845,0.1119343688,0.0371463038,9.7935651513,1
59.6280035769,40.3719964231,1.4769644521,1.8970722975,3.7139560257,0.75419481,1.0671842662,0.03492034,0.1446540881,5.3333333333,0.0546875,0.7067147013,0.7221206013,0.0612051488,0.0349198303,9.7434657794,1
50.149303366,49.850696634,1.0059900212,1.0894246542,3.5131566464,1.7099682513,1.4410755528,0.0659976007,0.2611464968,7.1818181818,0.09375,1.1865916732,0.7568266286,0.0855013714,0.0659899287,9.751041693,1
54.8640632221,45.1359367779,1.2155295124,1.5338416737,3.4453814147,7.3303326182,6.6490272082,0.1184579662,0.5531914894,10.9230769231,0.09375,1.1024669307,0.8203001459,0.1767934685,0.1184579046,9.814205643,1
56.8880386014,43.1119613986,1.3195418802,1.2348398263,3.8802081674,11.9543955688,8.1477809238,0.135270183,0.7164179104,27,0.328125,1.4671964895,0.8605116963,0.2015707002,0.1352540431,9.8132137005,1
51.2169948608,48.7830051392,1.0498942145,1.5647236209,3.5702538421,6.9920731863,7.0303740084,0.1132200188,0.5804195804,18,0.1796875,0.9945520932,0.7881412204,0.1706166746,0.1132186366,9.8042950141,1
43.5107520063,56.4892479937,0.7702483845,1.7466367271,2.955583487,3.7276660173,5.3029337975,0.0987595202,0.4375,18.125,0.2421875,0.7029440984,0.7866919844,0.1407501725,0.098752534,9.8189573565,1
52.2467264193,47.7532735807,1.0940972734,1.4059446687,3.7977427134,4.5832826699,4.2234314985,0.0985940382,0.4027777778,11.1538461538,0.0859375,1.0852035061,0.8047135144,0.1374474745,0.0985940182,9.8342618694,1
56.8308992042,43.1691007958,1.3164716929,0.9967860726,4.1809784885,5.6760435206,3.0211572545,0.0894390921,0.4482758621,8.1111111111,0.0625,1.8787646727,0.7870768676,0.1364230688,0.0894364332,9.8650770259,1
55.3287808335,44.6712191665,1.2385778106,1.598754158,3.5080838125,4.090770672,2.8555990136,0.0752939392,0.4444444444,12.0833333333,0.140625,1.4325438034,0.7948001048,0.1241336914,0.0752885268,9.8578301916,1
57.9808303159,42.0191696841,1.3798661599,1.6066693481,3.7545500045,3.4480722892,2.6416192192,0.0695511893,0.3851351351,9.9333333333,0.0625,1.3052874026,0.7948536572,0.1183499413,0.0695210779,9.8326947808,1
64.7429987819,35.2570012181,1.8363160945,2.5156101495,2.6101169129,3.6315054192,6.4179032831,0.0605869537,0.3310344828,12.1666666667,0.1171875,0.5658398482,0.8436805885,0.1467711134,0.0605855406,9.8256965362,1
54.0148999836,45.9851000164,1.1746174297,2.6896455007,1.7545324009,1.4729175634,6.026837606,0.0436953177,0.2147651007,6,0.0234375,0.2443931062,0.8170490367,0.1281604896,0.0436246995,9.8064493497,1
39.1804048235,60.8195951765,0.6442069322,2.0481883792,2.3260399672,0.246062279,0.6902206664,0.0492851792,0.2810457516,4.9677419355,0.0390625,0.3564979883,0.773667831,0.0497987215,0.0492849776,9.8057125464,1
65.8484163392,34.1515836608,1.9281218989,2.598196251,1.7483186558,5.2197586492,27.6500256272,0.0920934152,0.475177305,11.8333333333,0.1171875,0.188779523,0.876116241,0.2780711273,0.092092432,9.8639576696,1
67.3473635587,32.6526364413,2.0625398405,2.4869857897,2.180581476,10.1130186826,31.2909675325,0.0998234554,0.5227272727,19,0.203125,0.3231929045,0.8981371295,0.3028240624,0.0998208682,9.8815419596,1
64.4661024389,35.5338975611,1.8142142254,2.2182118469,2.6113613007,8.0499979477,14.1522831952,0.0868564589,0.5317460317,21.1666666667,0.234375,0.568812667,0.91750477,0.2172492926,0.0868558787,9.8531311282,1
62.4212676255,37.5787323745,1.6610796501,2.6430116427,2.4021114515,6.8316944116,15.6114332439,0.0807987867,0.5259259259,27.2,0.4375,0.4376084056,0.8824213205,0.2138652984,0.0807857713,9.8403748787,1
63.8697600456,36.1302399544,1.7677646239,2.0051134606,3.7317352256,12.6245656845,10.7221237844,0.1141601724,0.5866666667,25.1666666667,0.3125,1.1774314435,0.7444389653,0.2263479727,0.114157817,9.8107727549,1
59.4870634722,40.5129365278,1.4683473619,1.9400063452,3.8423567969,10.8433056214,11.3062119176,0.1351369814,0.5620915033,25.6666666667,0.3515625,0.9590573483,0.7329502453,0.2257333117,0.1351369182,9.836563347,1
44.6109164219,55.3890835781,0.8054099028,1.2035901077,3.4620112259,2.0639166149,2.3912044753,0.0898356756,0.2777777778,13.5833333333,0.1875,0.8631284511,0.7243930981,0.1043961141,0.0898356544,9.8367475918,1
51.3982755134,48.6017244866,1.0575401605,1.544577085,3.2048065726,0.417520145,0.3615725363,0.038422938,0.1666666667,8.0476190476,0.1328125,1.1547341213,0.7061867388,0.044005685,0.0384044911,9.8048903515,1
53.2253670505,46.7746329495,1.1379109507,2.5542487618,2.5438519225,1.895184062,5.3537563612,0.0639001888,0.3566878981,11.2857142857,0.1328125,0.3539914658,0.7285900801,0.1330219234,0.0639001571,9.86118765,1
52.3358557479,47.6641442521,1.0980131201,2.1710694219,3.1160657891,3.9542249074,8.6287508145,0.0891017049,0.4895104895,11.0769230769,0.078125,0.4582615714,0.7908394166,0.1632740195,0.0890718158,9.8428203292,1
67.1035423321,32.8964576679,2.0398409765,2.2190769144,3.2886706245,16.2989740561,8.1902789132,0.1453195347,0.5,10.8461538462,0.1171875,1.9900389509,0.8317357789,0.2494842207,0.1453037347,9.8020047149,1
70.875305555,29.124694445,2.4335124164,1.9894338659,3.2944913549,19.6983800176,12.4475325547,0.1556340029,0.5347222222,18.125,0.1015625,1.5825128339,0.8268188088,0.2837363975,0.1556337606,9.8327488363,1
67.8737739636,32.1262260364,2.1127216713,1.5429615709,3.8007620566,9.9512885998,8.3326875293,0.1098582696,0.4964539007,14.2,0.0859375,1.1942471819,0.835843861,0.1993166928,0.1098573862,9.8278723308,1
63.2993772157,36.7006227843,1.7247494024,1.3306040836,4.0188435054,7.3198952784,4.6235602479,0.0929292058,0.4888888889,12.3636363636,0.09375,1.5831728984,0.8352551048,0.1570903502,0.0928819119,9.8111545335,1
60.6573921626,39.3426078374,1.5417735503,1.3387457568,4.2382114886,3.5307658916,1.958907537,0.0742157075,0.3021582734,11.6666666667,0.125,1.802415798,0.8292283811,0.1127087519,0.0741927316,9.7882059613,1
35.8505979022,64.1494020978,0.5588609828,1.3796686555,2.7236594327,0.298067861,0.5542349914,0.0329489795,0.0273972603,5.4444444444,0.078125,0.5378005099,0.8210964076,0.0440962078,0.0328170842,9.771674566,1
38.0106461625,61.9893538375,0.6131802287,1.5144573185,2.6126329707,0.1206580544,0.3053983778,0.0333742179,0.0821917808,5.88,0.0859375,0.3950841366,0.8143559675,0.0312355801,0.0333730933,9.7640369416,1
62.5562490792,37.4437509208,1.67067261,1.8159270511,3.9060435533,20.7838718863,12.9021431561,0.1479226373,0.6129032258,22.2857142857,0.0234375,1.6108852332,0.7487945806,0.272767426,0.1479219479,9.8706996554,1
64.387585132,35.612414868,1.8080095206,1.3876461525,4.0383498615,19.4441771336,13.4137339773,0.1507443037,0.6689189189,24.5,0.2109375,1.4495722941,0.7836607807,0.2668545166,0.1506936376,9.8290579308,1
62.1444130767,37.8555869233,1.6416180048,1.4199619174,3.4272781435,20.4358422197,14.5574111171,0.1480356597,0.6802721088,18.25,0.078125,1.4038102005,0.8496917018,0.2798395871,0.1479840759,9.9265464379,1
64.7344894925,35.2655105075,1.8356317138,1.9207891778,3.534099076,15.8454583831,9.6792237463,0.1321715413,0.6438356164,24.5,0.265625,1.6370587971,0.828057837,0.2401525199,0.1321715039,10.0126577112,1
60.4831833997,39.5168166003,1.5305682138,1.9836651666,3.4851678808,7.5062820865,5.5085633238,0.0942635736,0.568627451,14,0.1640625,1.362656948,0.7637091003,0.1711232571,0.0942479539,9.8471908307,1
38.2284323123,61.7715676877,0.6188677695,1.1011578463,2.4200972033,17.9827179403,5.8028670476,0.1323460683,0.6274509804,16.8888888889,0.1796875,3.0989367485,0.7460960953,0.2343897311,0.1323157446,9.7389679646,1
39.9586675988,60.0413324012,0.6655193348,1.9760839545,1.9947540274,18.2541058902,24.1863351101,0.1465547655,0.7346938776,24.3333333333,0.25,0.7547280647,0.8217534526,0.3144989294,0.1465329252,9.7782248124,1
53.9129359084,46.0870640916,1.1698062563,2.6506799309,1.9658061981,6.8594740423,23.9285210003,0.1098899957,0.5961538462,15.7,0.078125,0.286665191,0.783064766,0.2705628074,0.1098109742,9.7588023335,1
59.8089372282,40.1910627718,1.4881153446,2.4120454001,2.8661326257,11.8046976634,12.6060311703,0.1128908033,0.524691358,20.375,0.171875,0.9364325301,0.7517981466,0.234524694,0.1127958333,9.7955044183,1
59.5148361,40.4851639,1.4700406363,2.2202235283,3.0840498857,14.364370261,11.326127706,0.1233908032,0.5590062112,20.25,0.1875,1.2682507768,0.7665453526,0.2421656339,0.1233827499,9.856279671,1
48.6726117061,51.3273882939,0.9482775829,1.8049320749,3.3994675709,6.4175526389,5.3934283981,0.096647951,0.5421686747,18.5555555556,0.2421875,1.1898837187,0.6934966702,0.1616097721,0.0966396712,9.8726565492,1
42.7816341213,57.2183658787,0.7476905966,1.6634554659,3.0386595011,1.5430079586,1.7449475019,0.0621841693,0.3389830508,10.4705882353,0.1328125,0.8842718517,0.6609559121,0.0870238447,0.0621816027,9.8672081776,1
38.1589482928,61.8410517072,0.617048825,1.6344134141,3.0368553259,0.9495770807,0.9130205335,0.067560832,0.2114285714,8.380952381,0.1328125,1.0400391293,0.6731450511,0.0746459444,0.0675604454,9.8167193678,1
59.8033022917,40.1966977083,1.4877665505,1.6263002113,4.2698261745,5.3766294795,4.0732672234,0.0912991866,0.3925925926,15.1111111111,0.1875,1.3199795605,0.7894536193,0.1433287584,0.0912991861,9.7904488749,3
59.1641035665,40.8358964335,1.4488258795,1.9673498319,3.5852170715,3.9971089663,4.4691561047,0.080137462,0.4671532847,15.3333333333,0.203125,0.8943766726,0.8489382705,0.1341130713,0.0801269329,9.7859251913,3
64.019697142,35.980302858,1.779298451,2.1277924301,3.2448471135,8.6369015047,8.5717695541,0.1034075538,0.572519084,18.8571428571,0.203125,1.0075984253,0.9087604124,0.1912117026,0.1034045529,9.7896497467,3
57.9265340463,42.0734659537,1.3767949165,2.2149986735,3.0309310867,6.5228245448,9.1656595044,0.1140455492,0.5658914729,18.5714285714,0.265625,0.711659051,0.8971761011,0.1882869793,0.1140394129,9.7890097253,3
55.2388780659,44.7611219341,1.2340816244,1.6554430629,3.8914035684,2.4830599351,2.8857119904,0.0958830166,0.4558823529,15.2222222222,0.234375,0.8604669986,0.8371547852,0.1177052027,0.0958822755,9.7839270319,3
54.473524431,45.526475569,1.196524083,1.3071341101,3.7526544089,3.8746267953,3.3575409811,0.0767516142,0.4776119403,15,0.2109375,1.1540072979,0.830667861,0.1223488248,0.0767441365,9.7778582235,3
64.0773019609,35.9226980391,1.7837552706,1.1146127422,4.4915989139,10.8089049083,3.4057321015,0.1092025127,0.6183206107,22,0.3125,3.1737390335,0.8397539249,0.1751278725,0.1091871436,9.7836882455,3
62.9364953587,37.0635046413,1.6980718895,1.3780049936,4.2261397537,7.4560621297,3.7847526003,0.1020755737,0.5395683453,15.5555555556,0.1875,1.9700262916,0.8063862648,0.1585783972,0.102071383,9.7812768182,3
62.4877059974,37.5122940026,1.665792713,1.2168856353,4.0910282584,9.7706986717,5.0952421097,0.1042560811,0.5328467153,13.8,0.140625,1.9176122471,0.8285947563,0.1847104207,0.1042229603,9.7873693358,3
62.8233731048,37.1766268952,1.6898621083,1.5707454574,4.0830119943,11.2727428684,6.763642801,0.1062688844,0.5833333333,14.7777777778,0.15625,1.6666673862,0.8385551692,0.202646228,0.1062688434,9.7824310894,3
48.7512815413,51.2487184587,0.951268305,1.9964274696,3.0793405206,2.4075841977,3.7560502797,0.0848111601,0.3805970149,9.6428571429,0.1171875,0.6409882772,0.8616936439,0.1168488353,0.0848110287,9.7838009036,1
47.4381935838,52.5618064162,0.9025221319,2.2154523337,2.7295262504,1.5087823151,3.0659463155,0.0691137999,0.3308823529,9.7857142857,0.1328125,0.4921098284,0.8528273111,0.1007553848,0.0691137999,9.7897218204,1
39.4333864895,60.5666135105,0.6510746466,1.5300208353,2.6601986271,0.1640601007,0.5114950235,0.0368812122,0.1180555556,6.0416666667,0.0546875,0.3207462304,0.8288616099,0.0399074222,0.0368727689,9.7906774012,1
48.1962796826,51.8037203174,0.9303632903,1.9841184215,2.8660177994,0.6693944054,0.8689975013,0.0371518916,0.1294964029,8.2352941176,0.125,0.7703064789,0.8374457302,0.0579377273,0.0371516393,9.7943401229,1
49.3762456404,50.6237543596,0.9753572461,1.4717410484,3.2997256273,0.7371355305,0.7089284892,0.0376198425,0.1459854015,9.2,0.140625,1.0397882745,0.8405325316,0.0564649609,0.0376031877,9.7934886417,1
38.0066443242,61.9933556758,0.6130760936,1.8540318318,2.2619490921,0.1207314484,0.2940951404,0.0274040198,0.0492957746,5.9583333333,0.1015625,0.4105183386,0.8315015524,0.029953597,0.0273949698,9.7842870465,1
35.6938704229,64.3061295771,0.5550617127,1.7161594344,2.4779038316,0.1436736104,0.4574542108,0.0375057156,0.0909090909,8,0.125,0.3140721127,0.8338378459,0.036779349,0.0375040857,9.7816706228,1
52.977212337,47.022787663,1.1266284916,2.3490358875,2.8006779854,0.7966561037,2.3315406412,0.0525902066,0.2444444444,10.4615384615,0.1640625,0.3416865611,0.8749469705,0.084679959,0.0525868678,9.7871470822,1
